id,system_type,nameplate_hp,nameplate_kW,Ph,RLA,V,Amps,hp,MLF,Eff,PF,calc_kw,VSD_speed,percent_on,assigned_schedule,scheduled_hours_per_day,jan_operating_hrs,feb_operating_hrs,mar_operating_hrs,apr_operating_hrs,may_operating_hrs,jun_operating_hrs,jul_operating_hrs,aug_operating_hrs,sep_operating_hrs,octob_operating_hrs,nov_operating_hrs,dec_operating_hrs,jan_operating_kWh,feb_operating_kWh,mar_operating_kWh,apr_operating_kWh,may_operating_kWh,jun_operating_kWh,jul_operating_kWh,aug_operating_kWh,sep_operating_kWh,octob_operating_kWh,nov_operating_kWh,dec_operating_kWh,annual_hours,annual_kwh
6526,HEAT PUMP,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.2,ALL DAY,24.0,148.8,120.96,119.04,28.8,44.64,72.0,148.8,148.8,100.8,89.28,129.6,148.8,27.7512,22.55904,22.20096,5.3712,8.32536,13.428,27.7512,27.7512,18.7992,16.65072,24.1704,27.7512,1300.32,242.50968
6527,HEAT PUMP,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.2,ALL DAY,24.0,148.8,120.96,119.04,28.8,44.64,72.0,148.8,148.8,100.8,89.28,129.6,148.8,27.7512,22.55904,22.20096,5.3712,8.32536,13.428,27.7512,27.7512,18.7992,16.65072,24.1704,27.7512,1300.32,242.50968
6528,VENTILATION,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.5,ALL DAY,24.0,351.380579139082,250.907471578597,239.234380092253,176.154626912961,112.975693064484,39.6806015636093,18.703057902591,50.3349642378888,65.4490557143707,133.2399975384,268.923887519915,372.0,65.5324780094389,46.7942434494084,44.6172118872052,32.8528379192672,21.0699667565262,7.40043219161313,3.48812029883323,9.38747083036625,12.2062488907301,24.8492595409116,50.1543050224642,69.378,2078.98431526415,387.730574796764
6529,AC SYSTEM,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.3,ADMIN -RTU,11.0,0.0,0.0,0.0,0.0,51.15,69.3,102.3,71.61,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539475,12.92445,19.07895,13.355265,9.23175,0.0,0.0,0.0,343.86,64.12989
6530,AC SYSTEM,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.3,ADMIN -RTU,11.0,0.0,0.0,0.0,0.0,51.15,69.3,102.3,71.61,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539475,12.92445,19.07895,13.355265,9.23175,0.0,0.0,0.0,343.86,64.12989
6531,AC SYSTEM,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.3,ADMIN -RTU,11.0,0.0,0.0,0.0,0.0,51.15,69.3,102.3,71.61,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539475,12.92445,19.07895,13.355265,9.23175,0.0,0.0,0.0,343.86,64.12989
6532,AC SYSTEM,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.3,ADMIN -RTU,11.0,0.0,0.0,0.0,0.0,51.15,69.3,102.3,71.61,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539475,12.92445,19.07895,13.355265,9.23175,0.0,0.0,0.0,343.86,64.12989
6533,AC SYSTEM,0.25,,,,,,0.25,0.75,0.75,0.7,0.1865,,0.3,ADMIN -RTU,11.0,0.0,0.0,0.0,0.0,51.15,69.3,102.3,71.61,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.539475,12.92445,19.07895,13.355265,9.23175,0.0,0.0,0.0,343.86,64.12989
6534,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.0,ALL DAY,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6535,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.0,CHW SYSTEM,8.31428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6536,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.0,CHW SYSTEM,8.314285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6537,AC SYSTEM,0.33,,1.0,,,,0.33,0.75,0.75,0.67,0.24618,,0.3,AHU-1  (FROM AUDIT),7.85714285714286,0.0,0.0,0.0,0.0,36.5357142857143,70.7142857142857,73.0714285714286,73.0714285714286,35.3571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99436214285714,17.4084428571429,17.9887242857143,17.9887242857143,8.70422142857143,0.0,0.0,0.0,288.75,71.084475
6538,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6539,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6540,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6541,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,DNT,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6542,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,TIME CLOCK,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6543,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6544,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6545,PUMP,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.5,ALL DAY,24.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6546,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,DNT,12.0,372.0,336.0,372.0,360.0,372.0,360.0,372.0,372.0,360.0,372.0,360.0,372.0,91.57896,82.71648,91.57896,88.6248,91.57896,88.6248,91.57896,91.57896,88.6248,91.57896,88.6248,91.57896,4380.0,1078.2684
6547,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6548,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6549,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6550,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6551,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6552,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6553,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6554,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6555,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6556,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6557,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6558,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6559,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6560,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6561,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6562,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6563,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6564,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6565,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6566,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6567,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6568,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6569,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6570,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6571,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6572,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,744.0,183.15792,165.43296,183.15792,177.2496,183.15792,177.2496,183.15792,183.15792,177.2496,183.15792,177.2496,183.15792,8760.0,2156.5368
6573,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,17.0,527.0,476.0,527.0,510.0,527.0,510.0,527.0,527.0,510.0,527.0,510.0,527.0,129.73686,117.18168,129.73686,125.5518,129.73686,125.5518,129.73686,129.73686,125.5518,129.73686,125.5518,129.73686,6205.0,1527.5469
6574,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,,17.0,527.0,476.0,527.0,510.0,527.0,510.0,527.0,527.0,510.0,527.0,510.0,527.0,129.73686,117.18168,129.73686,125.5518,129.73686,125.5518,129.73686,129.73686,125.5518,129.73686,125.5518,129.73686,6205.0,1527.5469
6575,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ADMIN -RTU,11.0,341.0,308.0,341.0,330.0,341.0,330.0,341.0,341.0,330.0,341.0,330.0,341.0,83.94738,75.82344,83.94738,81.2394,83.94738,81.2394,83.94738,83.94738,81.2394,83.94738,81.2394,83.94738,4015.0,988.4127
6576,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ADMIN -RTU,11.0,341.0,308.0,341.0,330.0,341.0,330.0,341.0,341.0,330.0,341.0,330.0,341.0,83.94738,75.82344,83.94738,81.2394,83.94738,81.2394,83.94738,83.94738,81.2394,83.94738,81.2394,83.94738,4015.0,988.4127
6577,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ADMIN -RTU,11.0,341.0,308.0,341.0,330.0,341.0,330.0,341.0,341.0,330.0,341.0,330.0,341.0,83.94738,75.82344,83.94738,81.2394,83.94738,81.2394,83.94738,83.94738,81.2394,83.94738,81.2394,83.94738,4015.0,988.4127
6578,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.1,,24.0,74.4,67.2,74.4,72.0,74.4,72.0,74.4,74.4,72.0,74.4,72.0,74.4,18.315792,16.543296,18.315792,17.72496,18.315792,17.72496,18.315792,18.315792,17.72496,18.315792,17.72496,18.315792,876.0,215.65368
6579,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.1,,24.0,74.4,67.2,74.4,72.0,74.4,72.0,74.4,74.4,72.0,74.4,72.0,74.4,18.315792,16.543296,18.315792,17.72496,18.315792,17.72496,18.315792,18.315792,17.72496,18.315792,17.72496,18.315792,876.0,215.65368
6580,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.2,ALL DAY,24.0,148.8,134.4,148.8,144.0,148.8,144.0,148.8,148.8,144.0,148.8,144.0,148.8,36.631584,33.086592,36.631584,35.44992,36.631584,35.44992,36.631584,36.631584,35.44992,36.631584,35.44992,36.631584,1752.0,431.30736
6581,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.2,ALL DAY,24.0,148.8,134.4,148.8,144.0,148.8,144.0,148.8,148.8,144.0,148.8,144.0,148.8,36.631584,33.086592,36.631584,35.44992,36.631584,35.44992,36.631584,36.631584,35.44992,36.631584,35.44992,36.631584,1752.0,431.30736
6582,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.3,BAY HOURS,16.0,148.8,134.4,148.8,144.0,148.8,144.0,148.8,148.8,144.0,148.8,144.0,148.8,36.631584,33.086592,36.631584,35.44992,36.631584,35.44992,36.631584,36.631584,35.44992,36.631584,35.44992,36.631584,1752.0,431.30736
6583,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,ADMIN-RTU-2,10.0,310.0,280.0,310.0,300.0,310.0,300.0,310.0,310.0,300.0,310.0,300.0,310.0,76.3158,68.9304,76.3158,73.854,76.3158,73.854,76.3158,76.3158,73.854,76.3158,73.854,76.3158,3650.0,898.557
6584,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,AHU-2/3/4/6,20.0,620.0,560.0,465.0,300.0,248.0,120.0,15.5,15.5,15.0,124.0,240.0,434.0,152.6316,137.8608,114.4737,73.854,61.05264,29.5416,3.81579,3.81579,3.6927,30.52632,59.0832,106.84212,3157.0,777.19026
6585,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,AHU-2/3/4/6,20.0,620.0,560.0,465.0,300.0,248.0,120.0,15.5,15.5,15.0,124.0,240.0,434.0,152.6316,137.8608,114.4737,73.854,61.05264,29.5416,3.81579,3.81579,3.6927,30.52632,59.0832,106.84212,3157.0,777.19026
6586,AC SYSTEM,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.4,RTU-2,10.0,0.0,0.0,0.0,0.0,86.8,120.0,124.0,124.0,96.0,37.2,12.0,0.0,0.0,0.0,0.0,0.0,21.368424,29.5416,30.52632,30.52632,23.63328,9.157896,2.95416,0.0,600.0,147.708
6587,AC SYSTEM,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.3,ACS,15.5,0.0,0.0,0.0,0.0,72.075,139.5,144.15,144.15,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7434235,34.34211,35.486847,35.486847,17.171055,0.0,0.0,0.0,569.625,140.2302825
6588,AC SYSTEM,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,0.3,ACS,15.5,0.0,0.0,0.0,0.0,72.075,139.5,144.15,144.15,69.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7434235,34.34211,35.486847,35.486847,17.171055,0.0,0.0,0.0,569.625,140.2302825
6589,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,BAY HOURS,16.0,496.0,448.0,496.0,480.0,496.0,480.0,496.0,496.0,480.0,496.0,480.0,496.0,122.10528,110.28864,122.10528,118.1664,122.10528,118.1664,122.10528,122.10528,118.1664,122.10528,118.1664,122.10528,5840.0,1437.6912
6590,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,BAY HOURS,16.0,496.0,448.0,496.0,480.0,496.0,480.0,496.0,496.0,480.0,496.0,480.0,496.0,122.10528,110.28864,122.10528,118.1664,122.10528,118.1664,122.10528,122.10528,118.1664,122.10528,118.1664,122.10528,5840.0,1437.6912
6591,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,BAY HOURS,16.0,496.0,448.0,496.0,480.0,496.0,480.0,496.0,496.0,480.0,496.0,480.0,496.0,122.10528,110.28864,122.10528,118.1664,122.10528,118.1664,122.10528,122.10528,118.1664,122.10528,118.1664,122.10528,5840.0,1437.6912
6592,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,BAY HOURS,16.0,496.0,448.0,496.0,480.0,496.0,480.0,496.0,496.0,480.0,496.0,480.0,496.0,122.10528,110.28864,122.10528,118.1664,122.10528,118.1664,122.10528,122.10528,118.1664,122.10528,118.1664,122.10528,5840.0,1437.6912
6593,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,BAY HOURS,16.0,496.0,448.0,496.0,480.0,496.0,480.0,496.0,496.0,480.0,496.0,480.0,496.0,122.10528,110.28864,122.10528,118.1664,122.10528,118.1664,122.10528,122.10528,118.1664,122.10528,118.1664,122.10528,5840.0,1437.6912
6594,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,VENTILATION,15.5,480.5,434.0,480.5,465.0,480.5,465.0,480.5,480.5,465.0,480.5,465.0,480.5,118.28949,106.84212,118.28949,114.4737,118.28949,114.4737,118.28949,118.28949,114.4737,118.28949,114.4737,118.28949,5657.5,1392.76335
6595,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,VENTILATION,15.5,480.5,434.0,480.5,465.0,480.5,465.0,480.5,480.5,465.0,480.5,465.0,480.5,118.28949,106.84212,118.28949,114.4737,118.28949,114.4737,118.28949,118.28949,114.4737,118.28949,114.4737,118.28949,5657.5,1392.76335
6596,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,VENTILATION,15.5,480.5,434.0,480.5,465.0,480.5,465.0,480.5,480.5,465.0,480.5,465.0,480.5,118.28949,106.84212,118.28949,114.4737,118.28949,114.4737,118.28949,118.28949,114.4737,118.28949,114.4737,118.28949,5657.5,1392.76335
6597,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
6598,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
6599,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
6600,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
6601,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
6602,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
6603,VENTILATION,0.33,,,,,,0.33,0.75,0.75,0.7,0.24618,,1.0,OCCUPIED,16.75,519.25,469.0,519.25,502.5,519.25,502.5,519.25,519.25,502.5,519.25,502.5,519.25,127.828965,115.45842,127.828965,123.70545,127.828965,123.70545,127.828965,127.828965,123.70545,127.828965,123.70545,127.828965,6113.75,1505.082975
